시도,시군구,법정동,년도,월,전체호수,전력사용량
대전광역시,중구,유천동,2019,5,84 ,27798 
대전광역시,중구,유천동,2019,6,87 ,24353 
대전광역시,중구,유천동,2019,7,88 ,25657 
대전광역시,중구,유천동,2019,8,89 ,37976 
대전광역시,중구,유천동,2019,9,90 ,41343 
대전광역시,중구,유천동,2019,10,93 ,32546 
대전광역시,중구,유천동,2019,11,94 ,30518 
대전광역시,중구,유천동,2019,12,94 ,37959 
대전광역시,중구,은행동,2019,1,7 ,8775 
대전광역시,중구,은행동,2019,2,7 ,8805 
대전광역시,중구,은행동,2019,3,7 ,7652 
대전광역시,중구,은행동,2019,4,7 ,7492 
대전광역시,중구,은행동,2019,5,7 ,5371 
대전광역시,중구,은행동,2019,6,7 ,6522 
대전광역시,중구,은행동,2019,7,7 ,7893 
대전광역시,중구,은행동,2019,8,7 ,11033 
대전광역시,중구,은행동,2019,9,7 ,11182 
대전광역시,중구,은행동,2019,10,7 ,8249 
대전광역시,중구,은행동,2019,11,7 ,6428 
대전광역시,중구,은행동,2019,12,7 ,6741 
대전광역시,중구,정생동,2019,1,0 ,0 
대전광역시,중구,정생동,2019,2,0 ,0 
대전광역시,중구,정생동,2019,3,0 ,0 
대전광역시,중구,정생동,2019,4,0 ,0 
대전광역시,중구,정생동,2019,5,0 ,0 
대전광역시,중구,정생동,2019,6,0 ,0 
대전광역시,중구,정생동,2019,7,0 ,0 
대전광역시,중구,정생동,2019,8,0 ,0 
대전광역시,중구,정생동,2019,9,0 ,0 
대전광역시,중구,정생동,2019,10,0 ,0 
대전광역시,중구,정생동,2019,11,0 ,0 
대전광역시,중구,정생동,2019,12,0 ,0 
대전광역시,중구,중촌동,2019,1,37 ,18810 
대전광역시,중구,중촌동,2019,2,38 ,16707 
대전광역시,중구,중촌동,2019,3,38 ,11839 
대전광역시,중구,중촌동,2019,4,39 ,11131 
대전광역시,중구,중촌동,2019,5,39 ,8871 
대전광역시,중구,중촌동,2019,6,41 ,9547 
대전광역시,중구,중촌동,2019,7,40 ,10170 
대전광역시,중구,중촌동,2019,8,40 ,16612 
대전광역시,중구,중촌동,2019,9,40 ,12058 
대전광역시,중구,중촌동,2019,10,40 ,10079 
대전광역시,중구,중촌동,2019,11,40 ,11814 
대전광역시,중구,중촌동,2019,12,40 ,15286 
대전광역시,중구,침산동,2019,1,5 ,1781 
대전광역시,중구,침산동,2019,2,5 ,1408 
대전광역시,중구,침산동,2019,3,5 ,1261 
대전광역시,중구,침산동,2019,4,5 ,1316 
대전광역시,중구,침산동,2019,5,5 ,1165 
대전광역시,중구,침산동,2019,6,5 ,1116 
대전광역시,중구,침산동,2019,7,5 ,1148 
대전광역시,중구,침산동,2019,8,5 ,1574 
대전광역시,중구,침산동,2019,9,5 ,1432 
대전광역시,중구,침산동,2019,10,5 ,1364 
대전광역시,중구,침산동,2019,11,5 ,1621 
대전광역시,중구,침산동,2019,12,5 ,1567 
대전광역시,중구,태평동,2019,1,49 ,27334 
대전광역시,중구,태평동,2019,2,49 ,26554 
대전광역시,중구,태평동,2019,3,49 ,21781 
대전광역시,중구,태평동,2019,4,49 ,19965 
대전광역시,중구,태평동,2019,5,50 ,17828 
대전광역시,중구,태평동,2019,6,50 ,15485 
대전광역시,중구,태평동,2019,7,51 ,16845 
대전광역시,중구,태평동,2019,8,51 ,24086 
대전광역시,중구,태평동,2019,9,51 ,26843 
대전광역시,중구,태평동,2019,10,51 ,20078 
대전광역시,중구,태평동,2019,11,51 ,18067 
대전광역시,중구,태평동,2019,12,51 ,22074 
대전광역시,중구,호동,2019,1,25 ,21450 
대전광역시,중구,호동,2019,2,25 ,18436 
대전광역시,중구,호동,2019,3,25 ,15947 
대전광역시,중구,호동,2019,4,25 ,17092 
대전광역시,중구,호동,2019,5,26 ,14871 
대전광역시,중구,호동,2019,6,27 ,16354 
대전광역시,중구,호동,2019,7,27 ,18773 
대전광역시,중구,호동,2019,8,27 ,23427 
대전광역시,중구,호동,2019,9,27 ,19759 
대전광역시,중구,호동,2019,10,28 ,18718 
대전광역시,중구,호동,2019,11,28 ,20084 
대전광역시,중구,호동,2019,12,28 ,21881 
부산광역시,강서구,강동동,2019,1,145 ,104194 
부산광역시,강서구,강동동,2019,2,145 ,95341 
부산광역시,강서구,강동동,2019,3,147 ,79417 
부산광역시,강서구,강동동,2019,4,149 ,94104 
부산광역시,강서구,강동동,2019,5,149 ,88185 
부산광역시,강서구,강동동,2019,6,149 ,76109 
부산광역시,강서구,강동동,2019,7,150 ,68556 
부산광역시,강서구,강동동,2019,8,169 ,94234 
부산광역시,강서구,강동동,2019,9,187 ,111340 
부산광역시,강서구,강동동,2019,10,190 ,97767 
부산광역시,강서구,강동동,2019,11,196 ,109758 
부산광역시,강서구,강동동,2019,12,200 ,114202 
부산광역시,강서구,녹산동,2019,1,97 ,74342 
부산광역시,강서구,녹산동,2019,2,97 ,72463 
부산광역시,강서구,녹산동,2019,3,97 ,58493 
부산광역시,강서구,녹산동,2019,4,97 ,55874 
부산광역시,강서구,녹산동,2019,5,97 ,49719 
부산광역시,강서구,녹산동,2019,6,98 ,44008 
부산광역시,강서구,녹산동,2019,7,99 ,44961 
부산광역시,강서구,녹산동,2019,8,100 ,57767 
부산광역시,강서구,녹산동,2019,9,100 ,62460 
부산광역시,강서구,녹산동,2019,10,100 ,49713 
부산광역시,강서구,녹산동,2019,11,100 ,50486 
부산광역시,강서구,녹산동,2019,12,100 ,59930 
부산광역시,강서구,눌차동,2019,1,28 ,9590 
부산광역시,강서구,눌차동,2019,2,28 ,9199 
부산광역시,강서구,눌차동,2019,3,28 ,7489 
부산광역시,강서구,눌차동,2019,4,28 ,7195 
부산광역시,강서구,눌차동,2019,5,28 ,6746 
부산광역시,강서구,눌차동,2019,6,28 ,5959 
부산광역시,강서구,눌차동,2019,7,33 ,6387 
부산광역시,강서구,눌차동,2019,8,33 ,9622 
부산광역시,강서구,눌차동,2019,9,33 ,9814 
부산광역시,강서구,눌차동,2019,10,36 ,8590 
부산광역시,강서구,눌차동,2019,11,36 ,8842 
부산광역시,강서구,눌차동,2019,12,41 ,11924 
부산광역시,강서구,대저1동,2019,1,243 ,172841 
부산광역시,강서구,대저1동,2019,2,247 ,167790 
부산광역시,강서구,대저1동,2019,3,250 ,151056 
부산광역시,강서구,대저1동,2019,4,252 ,146761 
부산광역시,강서구,대저1동,2019,5,255 ,138301 
부산광역시,강서구,대저1동,2019,6,260 ,139344 
부산광역시,강서구,대저1동,2019,7,277 ,152491 
부산광역시,강서구,대저1동,2019,8,309 ,206289 
부산광역시,강서구,대저1동,2019,9,327 ,193341 
부산광역시,강서구,대저1동,2019,10,337 ,167656 
부산광역시,강서구,대저1동,2019,11,346 ,180772 
부산광역시,강서구,대저1동,2019,12,354 ,219244 
부산광역시,강서구,대저2동,2019,1,441 ,233188 
부산광역시,강서구,대저2동,2019,2,443 ,221193 
부산광역시,강서구,대저2동,2019,3,444 ,171044 
부산광역시,강서구,대저2동,2019,4,444 ,168074 
부산광역시,강서구,대저2동,2019,5,446 ,149768 
부산광역시,강서구,대저2동,2019,6,447 ,141102 
부산광역시,강서구,대저2동,2019,7,460 ,162083 
부산광역시,강서구,대저2동,2019,8,463 ,234623 
부산광역시,강서구,대저2동,2019,9,463 ,208508 
부산광역시,강서구,대저2동,2019,10,468 ,175146 
부산광역시,강서구,대저2동,2019,11,472 ,192568 
부산광역시,강서구,대저2동,2019,12,477 ,229367 
부산광역시,강서구,대항동,2019,1,45 ,19617 
부산광역시,강서구,대항동,2019,2,45 ,17372 
부산광역시,강서구,대항동,2019,3,45 ,13493 
부산광역시,강서구,대항동,2019,4,45 ,12783 
부산광역시,강서구,대항동,2019,5,45 ,11619 
부산광역시,강서구,대항동,2019,6,45 ,10416 
부산광역시,강서구,대항동,2019,7,46 ,11022 
부산광역시,강서구,대항동,2019,8,46 ,16333 
부산광역시,강서구,대항동,2019,9,46 ,16231 
부산광역시,강서구,대항동,2019,10,46 ,13780 
부산광역시,강서구,대항동,2019,11,46 ,14462 
부산광역시,강서구,대항동,2019,12,46 ,16834 
부산광역시,강서구,동선동,2019,1,41 ,15140 
부산광역시,강서구,동선동,2019,2,41 ,13931 
부산광역시,강서구,동선동,2019,3,41 ,11368 
부산광역시,강서구,동선동,2019,4,41 ,11508 
부산광역시,강서구,동선동,2019,5,42 ,10242 
부산광역시,강서구,동선동,2019,6,44 ,11232 
부산광역시,강서구,동선동,2019,7,44 ,11707 
부산광역시,강서구,동선동,2019,8,54 ,18824 
부산광역시,강서구,동선동,2019,9,63 ,20309 
부산광역시,강서구,동선동,2019,10,70 ,17978 
부산광역시,강서구,동선동,2019,11,70 ,19050 
부산광역시,강서구,동선동,2019,12,73 ,23725 
부산광역시,강서구,명지동,2019,1,144 ,130361 
부산광역시,강서구,명지동,2019,2,145 ,122613 
부산광역시,강서구,명지동,2019,3,146 ,95721 
부산광역시,강서구,명지동,2019,4,148 ,93481 
부산광역시,강서구,명지동,2019,5,150 ,86610 
부산광역시,강서구,명지동,2019,6,165 ,94662 
부산광역시,강서구,명지동,2019,7,178 ,114851 
부산광역시,강서구,명지동,2019,8,180 ,144881 
부산광역시,강서구,명지동,2019,9,190 ,183001 
부산광역시,강서구,명지동,2019,10,201 ,150336 
부산광역시,강서구,명지동,2019,11,209 ,141103 
부산광역시,강서구,명지동,2019,12,219 ,189335 
부산광역시,강서구,범방동,2019,1,57 ,26772 
부산광역시,강서구,범방동,2019,2,57 ,26526 
부산광역시,강서구,범방동,2019,3,57 ,20990 
부산광역시,강서구,범방동,2019,4,58 ,19474 
부산광역시,강서구,범방동,2019,5,59 ,16646 
부산광역시,강서구,범방동,2019,6,59 ,15876 
부산광역시,강서구,범방동,2019,7,60 ,18253 
부산광역시,강서구,범방동,2019,8,60 ,29670 
부산광역시,강서구,범방동,2019,9,61 ,24010 
부산광역시,강서구,범방동,2019,10,62 ,19313 
부산광역시,강서구,범방동,2019,11,62 ,20682 
부산광역시,강서구,범방동,2019,12,62 ,27044 
부산광역시,강서구,봉림동,2019,1,54 ,55578 
부산광역시,강서구,봉림동,2019,2,54 ,54213 
부산광역시,강서구,봉림동,2019,3,55 ,50049 
부산광역시,강서구,봉림동,2019,4,56 ,43025 
부산광역시,강서구,봉림동,2019,5,57 ,45058 
부산광역시,강서구,봉림동,2019,6,58 ,47068 
부산광역시,강서구,봉림동,2019,7,59 ,46883 
부산광역시,강서구,봉림동,2019,8,60 ,59424 
부산광역시,강서구,봉림동,2019,9,62 ,59485 
부산광역시,강서구,봉림동,2019,10,63 ,61104 
부산광역시,강서구,봉림동,2019,11,63 ,65523 
부산광역시,강서구,봉림동,2019,12,63 ,67417 
부산광역시,강서구,생곡동,2019,1,62 ,27062 
부산광역시,강서구,생곡동,2019,2,62 ,26300 
부산광역시,강서구,생곡동,2019,3,62 ,19118 
부산광역시,강서구,생곡동,2019,4,62 ,19168 
부산광역시,강서구,생곡동,2019,5,62 ,17430 
부산광역시,강서구,생곡동,2019,6,62 ,15620 
부산광역시,강서구,생곡동,2019,7,66 ,15220 
부산광역시,강서구,생곡동,2019,8,70 ,25122 
부산광역시,강서구,생곡동,2019,9,70 ,27440 
부산광역시,강서구,생곡동,2019,10,70 ,20634 
부산광역시,강서구,생곡동,2019,11,70 ,19480 
부산광역시,강서구,생곡동,2019,12,70 ,23105 
부산광역시,강서구,성북동,2019,1,52 ,22893 
부산광역시,강서구,성북동,2019,2,53 ,21520 
부산광역시,강서구,성북동,2019,3,54 ,17475 
부산광역시,강서구,성북동,2019,4,54 ,16365 
부산광역시,강서구,성북동,2019,5,54 ,14795 
부산광역시,강서구,성북동,2019,6,55 ,13490 
부산광역시,강서구,성북동,2019,7,55 ,13279 
부산광역시,강서구,성북동,2019,8,57 ,19587 
부산광역시,강서구,성북동,2019,9,59 ,20993 
부산광역시,강서구,성북동,2019,10,65 ,17551 
부산광역시,강서구,성북동,2019,11,67 ,17477 
부산광역시,강서구,성북동,2019,12,70 ,22285 
부산광역시,강서구,송정동,2019,1,48 ,31280 
부산광역시,강서구,송정동,2019,2,48 ,32175 
부산광역시,강서구,송정동,2019,3,48 ,25647 
부산광역시,강서구,송정동,2019,4,48 ,25317 
부산광역시,강서구,송정동,2019,5,49 ,22672 
부산광역시,강서구,송정동,2019,6,49 ,19742 
부산광역시,강서구,송정동,2019,7,50 ,21689 
부산광역시,강서구,송정동,2019,8,51 ,28533 
부산광역시,강서구,송정동,2019,9,52 ,31053 
부산광역시,강서구,송정동,2019,10,52 ,25060 
부산광역시,강서구,송정동,2019,11,52 ,24584 
부산광역시,강서구,송정동,2019,12,52 ,27506 
부산광역시,강서구,식만동,2019,1,56 ,46390 
부산광역시,강서구,식만동,2019,2,56 ,46702 
부산광역시,강서구,식만동,2019,3,56 ,40740 
부산광역시,강서구,식만동,2019,4,58 ,55090 
부산광역시,강서구,식만동,2019,5,58 ,48931 
부산광역시,강서구,식만동,2019,6,58 ,47247 
부산광역시,강서구,식만동,2019,7,58 ,49381 
부산광역시,강서구,식만동,2019,8,58 ,60304 
부산광역시,강서구,식만동,2019,9,58 ,58649 
부산광역시,강서구,식만동,2019,10,58 ,47677 
부산광역시,강서구,식만동,2019,11,58 ,54727 
부산광역시,강서구,식만동,2019,12,58 ,56641 
부산광역시,강서구,신호동,2019,1,78 ,59776 
부산광역시,강서구,신호동,2019,2,78 ,65288 
부산광역시,강서구,신호동,2019,3,78 ,44810 
부산광역시,강서구,신호동,2019,4,78 ,42709 
부산광역시,강서구,신호동,2019,5,80 ,39988 
부산광역시,강서구,신호동,2019,6,81 ,40890 
부산광역시,강서구,신호동,2019,7,82 ,54334 
부산광역시,강서구,신호동,2019,8,82 ,63924 
부산광역시,강서구,신호동,2019,9,82 ,58993 
부산광역시,강서구,신호동,2019,10,82 ,47282 
부산광역시,강서구,신호동,2019,11,82 ,47355 
부산광역시,강서구,신호동,2019,12,83 ,63565 
부산광역시,강서구,죽동동,2019,1,29 ,16020 
부산광역시,강서구,죽동동,2019,2,29 ,15037 
부산광역시,강서구,죽동동,2019,3,29 ,10946 
부산광역시,강서구,죽동동,2019,4,30 ,11236 
부산광역시,강서구,죽동동,2019,5,31 ,14897 
부산광역시,강서구,죽동동,2019,6,32 ,17808 
부산광역시,강서구,죽동동,2019,7,32 ,22808 
부산광역시,강서구,죽동동,2019,8,32 ,26458 
부산광역시,강서구,죽동동,2019,9,32 ,20834 
부산광역시,강서구,죽동동,2019,10,32 ,18035 
부산광역시,강서구,죽동동,2019,11,32 ,20614 
부산광역시,강서구,죽동동,2019,12,32 ,25798 
부산광역시,강서구,죽림동,2019,1,7 ,7150 
부산광역시,강서구,죽림동,2019,2,8 ,6509 
부산광역시,강서구,죽림동,2019,3,9 ,8265 
부산광역시,강서구,죽림동,2019,4,9 ,7603 
부산광역시,강서구,죽림동,2019,5,9 ,7174 
부산광역시,강서구,죽림동,2019,6,9 ,5600 
부산광역시,강서구,죽림동,2019,7,9 ,6130 
부산광역시,강서구,죽림동,2019,8,9 ,7183 
부산광역시,강서구,죽림동,2019,9,9 ,7409 
부산광역시,강서구,죽림동,2019,10,10 ,6816 
부산광역시,강서구,죽림동,2019,11,10 ,7536 
부산광역시,강서구,죽림동,2019,12,10 ,8874 
부산광역시,강서구,지사동,2019,1,0 ,0 
부산광역시,강서구,지사동,2019,2,0 ,0 
부산광역시,강서구,지사동,2019,3,0 ,0 
부산광역시,강서구,지사동,2019,4,0 ,0 
부산광역시,강서구,지사동,2019,5,0 ,0 
부산광역시,강서구,지사동,2019,6,0 ,0 
부산광역시,강서구,지사동,2019,7,0 ,0 
부산광역시,강서구,지사동,2019,8,0 ,0 
부산광역시,강서구,지사동,2019,9,0 ,0 
부산광역시,강서구,지사동,2019,10,0 ,0 
부산광역시,강서구,지사동,2019,11,0 ,0 
부산광역시,강서구,지사동,2019,12,0 ,0 
부산광역시,강서구,천성동,2019,1,93 ,38602 
부산광역시,강서구,천성동,2019,2,94 ,35079 
부산광역시,강서구,천성동,2019,3,95 ,27444 
부산광역시,강서구,천성동,2019,4,95 ,26055 
부산광역시,강서구,천성동,2019,5,95 ,23748 
부산광역시,강서구,천성동,2019,6,95 ,22464 
부산광역시,강서구,천성동,2019,7,100 ,23500 
부산광역시,강서구,천성동,2019,8,101 ,38925 
부산광역시,강서구,천성동,2019,9,103 ,45141 
부산광역시,강서구,천성동,2019,10,104 ,34431 
부산광역시,강서구,천성동,2019,11,104 ,33407 
부산광역시,강서구,천성동,2019,12,105 ,37720 
부산광역시,강서구,화전동,2019,1,15 ,12800 
부산광역시,강서구,화전동,2019,2,15 ,12477 
부산광역시,강서구,화전동,2019,3,15 ,9672 
부산광역시,강서구,화전동,2019,4,15 ,7930 
부산광역시,강서구,화전동,2019,5,15 ,7996 
부산광역시,강서구,화전동,2019,6,15 ,8071 
부산광역시,강서구,화전동,2019,7,16 ,8801 
부산광역시,강서구,화전동,2019,8,16 ,12482 
부산광역시,강서구,화전동,2019,9,16 ,14323 
부산광역시,강서구,화전동,2019,10,16 ,10302 
부산광역시,강서구,화전동,2019,11,16 ,8801 
부산광역시,강서구,화전동,2019,12,16 ,9670 
부산광역시,금정구,구서동,2019,1,68 ,38333 
부산광역시,금정구,구서동,2019,2,68 ,35224 
부산광역시,금정구,구서동,2019,3,68 ,28991 
부산광역시,금정구,구서동,2019,4,68 ,28128 
부산광역시,금정구,구서동,2019,5,68 ,25606 
부산광역시,금정구,구서동,2019,6,68 ,24196 
부산광역시,금정구,구서동,2019,7,69 ,27936 
부산광역시,금정구,구서동,2019,8,70 ,42183 
부산광역시,금정구,구서동,2019,9,71 ,38982 
부산광역시,금정구,구서동,2019,10,72 ,28665 
부산광역시,금정구,구서동,2019,11,73 ,30297 
부산광역시,금정구,구서동,2019,12,73 ,37061 
부산광역시,금정구,금사동,2019,1,46 ,35760 
부산광역시,금정구,금사동,2019,2,46 ,36080 
부산광역시,금정구,금사동,2019,3,47 ,27403 
부산광역시,금정구,금사동,2019,4,47 ,24789 
